Unnamed: 0,ID,Date,<HIGH>,<LOW>,<OPEN>,<CLOSE>,<VOL>,Adj Close,emv,emv_ema_14,acc_dist,acc_dist_ema21,obv,obv_ema21,pvt,pvt_ema21,atr,bol_bands_middle,bol_bands_upper,bol_bands_lower,google news,Wikki hits,Sector
39306,HDFC,2015-09-03 00:00:00,344.75,336.1000061035,337.5,339.3999938965,2448672,331.2331237793,79.4785677155,-381.813479032,-580326.702723298,-46435.9602635025,6632866809,6629818467.16075,302137505.436679,302009839.314933,14.4928800429,339.3528108344,371.5275686126,307.1780530562,18,,Bank
39307,HDFC,2015-09-04 00:00:00,342.6499938965,330,338,339.3500061035,2104869,331.1843566895,-2464.0513107952,-520.6293344829,1006680.01071855,1432.947508409,6630761940,6629861352.28981,302137195.425607,302015628.229054,14.3700209665,339.3526772758,371.3570841837,307.3482703678,10,,Bank
39308,HDFC,2015-09-07 00:00:00,345.5,321.299987793,340.8999938965,322.6499938965,2580631,314.8861694336,-2742.9380472506,-668.7832486674,-2292708.20300988,-102846.195696968,6628181309,6629784986.68573,302010198.023436,302015381.401526,15.0253537158,338.5573114006,371.5397299305,305.5748928707,22,,Bank
39309,HDFC,2015-09-08 00:00:00,327.3500061035,311.700012207,323.6499938965,317.549987793,4788058,309.9089355469,-4535.1043473944,-926.5379885825,-1208501.02517652,-153103.233400584,6623393251,6629494453.24547,301934515.006279,302011705.656288,15.0669963945,337.5569626574,372.4742865708,302.6396387439,24,,Bank
39310,HDFC,2015-09-09 00:00:00,327.6000061035,320.1499938965,323.5,324.049987793,2070584,316.2524719238,1565.137415033,-760.4262950081,97268.8135932034,-141722.685809957,6625463835,6629311243.32522,301976898.242044,302010123.501095,14.7325311889,336.9137733781,373.5899504639,300.2375962923,25,,Bank
39311,HDFC,2015-09-10 00:00:00,328,314.799987793,319.1000061035,326.200012207,2432225,318.3507995605,-1343.219100983,-799.2791487398,1768896.02104323,-54876.3809529943,6627896060,6629246916.81044,301993035.700237,302009346.782874,14.6303632568,336.4035942747,374.0256442911,298.7815442583,25,,Bank
39312,HDFC,2015-09-11 00:00:00,334,320.5,329,322.950012207,2528750,315.1789855957,3123.0877863554,-537.7880197335,-1610902.83429181,-125604.856104758,6625367310,6629070571.04632,301967841.226931,302007460.166695,14.5550057064,335.7629475096,374.3594370914,297.1664579278,23,,Bank
39313,HDFC,2015-09-14 00:00:00,331.200012207,323,324.3999938965,329.950012207,2471856,322.010559082,-49.7582295308,-505.2527003866,1718242.48772971,-41793.6132031915,6627839166,6629014598.08967,302021419.153378,302008094.666089,14.1346719926,335.4861410666,372.711276908,298.2610052252,21,,Bank
39314,HDFC,2015-09-15 00:00:00,334.8999938965,326.8999938965,330.3999938965,332,2164523,324.0112609863,1404.4619689303,-377.9383890988,595247.127799987,-12837.2158848651,6630003689,6629059556.76742,302034867.389667,302009311.60807,13.7256938598,335.3201343492,371.348701504,299.2915671943,12,,Bank
39315,HDFC,2015-09-16 00:00:00,337.6499938965,331.1000061035,337.6499938965,334.200012207,1854497,326.1582641602,1227.3542399108,-270.9188804982,-99088.5318734566,-16757.7302479829,6631858186,6629186767.18708,302047156.293395,302011031.82104,13.2473134553,335.2667951995,369.1001109024,301.4334794967,26,,Bank
39316,HDFC,2015-09-18 00:00:00,351.200012207,335,340,339.700012207,11182333,331.5259399414,1264.004616777,-168.5906473465,-4693806.82712747,-229350.871015232,6643040519,6629816483.17857,302231186.303131,302021038.842953,13.4974925583,335.4779007713,366.3687646936,304.587036849,23,,Bank
39317,HDFC,2015-09-21 00:00:00,337.299987793,331.5,335.799987793,332.8999938965,2001172,324.8895568848,-2521.5206188903,-325.4526454494,-1035091.14403274,-265975.428879665,6641039347,6630326613.35228,302191127.410715,302028770.141487,13.1443272015,335.3551433011,362.5979812724,308.1123053298,22,,Bank
39318,HDFC,2015-09-22 00:00:00,335.549987793,317.1000061035,335.5,319.1000061035,2640588,311.4216308594,-5642.059489684,-679.8931017317,-2068102.22858929,-347890.283411921,6638398759,6630693529.06354,302081664.860897,302031174.446915,13.4980375007,334.5810891488,358.6534690142,310.5087092835,21,,Bank
39319,HDFC,2015-09-23 00:00:00,316.6000061035,309.25,312.75,310.8500061035,3910066,303.3701477051,-2518.8842573561,-802.4925121067,-2207719.25986422,-432427.964159753,6634488693,6630866036.51519,301980574.156156,302028874.433699,13.2548354076,333.4510375752,358.8911845945,308.010890556,20,,Bank
39320,HDFC,2015-09-24 00:00:00,313.299987793,300.3500061035,313,301.8500061035,10386968,294.5867004395,-760.5199837535,-799.6943435498,-7980717.18457387,-775532.019633122,6624101725,6630558567.80996,301679841.615816,302013009.305613,13.2345118264,331.9462265528,359.247851428,304.6446016775,19,,Bank
39321,HDFC,2015-09-28 00:00:00,312,302.75,304.6000061035,307.200012207,3282892,299.8079833984,154.970928948,-736.04999205,-124208.870407516,-745926.421941049,6627384617,6630414297.31859,301738027.774114,302000510.145091,13.0288772977,330.7678353935,360.4994123793,301.0362584076,11,,Bank
39322,HDFC,2015-09-29 00:00:00,304.950012207,293,304,297.3999938965,5666979,290.2437744141,-1771.3146563976,-805.0676363398,-1493816.23170862,-779921.41329412,6621717638,6630018994.62229,301557244.910316,301980361.725328,13.1069529583,329.1788905603,358.4900637781,299.8677173424,24,,Bank
39323,HDFC,2015-09-30 00:00:00,303.5,294,302.950012207,299,5296746,291.8052978516,-40.3560598035,-754.0868645707,278776.105263157,-731798.798814244,6627014384,6629882421.41219,301585741.299363,301962424.433239,12.8664894278,327.7418005336,356.2771362758,299.2064647914,22,,Bank
39324,HDFC,2015-10-01 00:00:00,307.1000061035,298.5,302.950012207,305.049987793,4450444,297.7096557617,782.6196883811,-651.6397610406,2328703.25231986,-592685.069217239,6631464828,6629954348.98436,301675791.907635,301949395.682075,12.5820572062,326.6612380221,354.8618893671,298.4605866772,22,,Bank
39325,HDFC,2015-10-05 00:00:00,319.6499938965,309.049987793,310,317.8500061035,5465126,310.2017211914,2240.2034482096,-458.8502137572,3609059.12777932,-401696.696626486,6636929954,6630271421.93962,301905110.759196,301947382.731035,12.7165871327,326.2416555498,354.9549618734,297.5283492262,22,,Bank
39326,HDFC,2015-10-06 00:00:00,320.950012207,313,319.8500061035,315.799987793,3585046,308.2010192871,582.1097790939,-389.4528809005,-1059745.4656553,-431608.004309614,6633344908,6630411125.85145,301881988.500889,301944410.266028,12.3988154709,325.7444332757,354.1118778799,297.3769886714,21,,Bank
39327,HDFC,2015-10-07 00:00:00,319.5,312.1000061035,315.799987793,314.549987793,1851446,306.9811096191,-469.6337571476,-394.7982726503,-625496.664780623,-440421.125240114,6631493462,6630460322.94912,301874660.104469,301941239.804139,12.0655606993,325.2113644432,352.8319450826,297.5907838037,19,,Bank
39328,HDFC,2015-10-08 00:00:00,322.3999938965,312.1499938965,314.1000061035,320.75,3186244,313.0319213867,474.4977521636,-336.8452043294,2160432.65312976,-322200.498950574,6634679706,6630652113.08779,301937463.32323,301941068.145916,11.9445233194,324.9989185173,352.1004190062,297.8974180284,11,,Bank
39329,HDFC,2015-10-09 00:00:00,324.700012207,315.950012207,323,318.549987793,1322859,310.8848571777,2017.4228861341,-179.8939982985,-536710.176311384,-331950.938830611,6633356847,6630775055.53835,301928389.883017,301940491.861239,11.7315550981,324.691826578,351.5483803694,297.8352727867,23,,Bank
39330,HDFC,2015-10-12 00:00:00,324.25,318,322,320.75,1229567,313.0319213867,406.6410131416,-140.7916642025,-147548.04,-323568.988883765,6634586414,6630948299.10479,301936881.681834,301940327.762175,11.3661180915,324.5041205505,351.1396837785,297.8685573225,23,,Bank
39331,HDFC,2015-10-13 00:00:00,325.299987793,319.1000061035,320,323.549987793,1271687,315.7645263672,524.1039182849,-96.4652920366,553797.057264927,-283688.714058824,6635858101,6631171471.91821,301947982.876149,301940675.721901,11.0217089981,324.4586856573,351.1044125061,297.8129588085,21,,Bank
39332,HDFC,2015-10-14 00:00:00,328.3999938965,321.299987793,323,324.5,1676790,316.6916809082,1122.0828391938,-15.2287499546,-165312.857474436,-278307.993304988,6637534891,6631460718.2401,301952906.291475,301941231.656882,10.7602621384,324.460653007,351.0999476868,297.8213583271,23,,Bank
39333,HDFC,2015-10-15 00:00:00,331,325,325.200012207,329,1970502,321.0834350586,959.1492387037,49.7297826226,656834,-235801.539063853,6639505393,6631826385.27465,301980232.205188,301943004.409078,10.4762446625,324.6768123876,351.5111098154,297.8425149598,29,,Bank
39334,HDFC,2015-10-16 00:00:00,330.8999938965,320.049987793,330.450012207,323.299987793,1561900,315.5205688477,-1754.0408954574,-70.5215959161,-626200.065535407,-253546.926630741,6637943493,6632104435.6258,301953171.87368,301943466.566559,10.5011620919,324.6112493116,351.348689,297.8738096233,26,,Bank
39335,HDFC,2015-10-19 00:00:00,324.700012207,315.6000061035,323.299987793,317.700012207,1396880,310.0553283691,-3468.971269911,-297.0849075157,-752164.712447474,-276211.371440593,6636546613,6632306352.77917,301928976.098264,301942807.90891,10.4077516927,324.2821427829,350.488941843,298.0753437228,14,,Bank
39336,HDFC,2015-10-20 00:00:00,319.299987793,308.700012207,319.299987793,309.8500061035,5636626,302.3942260742,-1156.5419969178,-354.3820468092,-4413588.18369321,-464273.953815712,6630909987,6632242881.60739,301789701.478173,301935848.525694,10.4205666189,323.5948981791,348.8429080491,298.346888309,32,,Bank
39337,HDFC,2015-10-21 00:00:00,314.799987793,309,309,314.200012207,2184160,306.6395263672,-557.6519012138,-367.9333704362,1732282.26419859,-364430.489360516,6633094147,6632281575.48887,301820365.054561,301930599.277007,10.1125280305,323.1475226566,347.542417592,298.7526277212,27,,Bank
39338,HDFC,2015-10-23 00:00:00,318,313.049987793,317.299987793,314.1499938965,1598163,306.5907287598,1122.7762281124,-268.5527305329,-887866.143796007,-388223.019107584,6631495984,6632245866.78483,301820110.63887,301925577.066182,9.768360309,322.7190689061,346.4536688387,298.9844689735,25,,Bank
39339,HDFC,2015-10-26 00:00:00,317,311.6000061035,315.299987793,316.3500061035,1674155,308.7377929688,-395.1213050627,-276.9906355016,1271121.01417373,-312798.290322069,6633170139,6632287879.15825,301831834.851851,301921316.05644,9.4771358815,322.4157802012,345.981008568,298.8505518344,26,,Bank
39340,HDFC,2015-10-27 00:00:00,316.6499938965,310.3500061035,315.799987793,311.299987793,2983187,303.8092956543,-168.9471514998,-269.7877365681,-2083511.28019066,-393285.244407005,6630186952,6632192382.46924,301784213.076339,301915084.102799,9.2653260089,321.8864567532,344.33220876,299.4407047464,26,,Bank
39341,HDFC,2015-10-28 00:00:00,310.75,298.25,309,300.6499938965,6552757,293.4155578613,-1716.8346086998,-366.2575280436,-4036504.71117675,-558886.129260176,6623634195,6631803373.94791,301560034.390854,301898945.479529,9.5176367945,320.8751966172,340.7406630829,301.0097301515,24,,Bank
39342,HDFC,2015-10-29 00:00:00,303.3500061035,298.1499938965,300.8500061035,300.1000061035,4435704,292.8788452148,-439.6155779639,-371.1480647049,-1108912.9839783,-583887.349929182,6619198491,6631230424.723,301551920.028297,301883171.595382,9.2297951553,319.8859018308,339.740054864,300.0317487976,11,,Bank
39343,HDFC,2015-10-30 00:00:00,302.75,294.3500061035,301.799987793,296.25,3247944,289.1214599609,-568.9741244775,-384.3364686898,-1778639.65236093,-638194.272766989,6615950547,6630535884.8265,301510251.904439,301866220.700339,9.1744750714,318.760382696,336.9554678961,300.5652974959,28,,Bank
39344,HDFC,2015-11-02 00:00:00,302.700012207,290.1000061035,293.1000061035,295.549987793,7004865,288.438293457,-386.7303112654,-384.4960581948,-945124.127900076,-652145.629818493,6608945682,6629554511.97075,301493700.036056,301849287.942872,9.4028438069,317.6551257959,335.6379700841,299.6722815076,24,,Bank
39345,HDFC,2015-11-03 00:00:00,301.5,290.299987793,298.3500061035,291.200012207,3207025,284.1929626465,-174.62218106,-370.5044663858,-2691596.84810981,-744847.957922644,6605738657,6628471973.10845,301446498.27314,301830979.32152,9.5226550336,316.3953584821,335.4009298165,297.3897871477,24,,Bank
39346,HDFC,2015-11-04 00:00:00,295.200012207,287.549987793,293.450012207,289.450012207,2575040,282.4851379395,-1344.3019829435,-435.424300823,-1295922.80968261,-769896.814820825,6603163617,6627321593.28533,301431023.273789,301812799.501169,9.3978129923,315.1122467547,336.5244231046,293.7000704048,23,,Bank
39347,HDFC,2015-11-05 00:00:00,292.950012207,283,289.200012207,284.1000061035,2305175,277.2638244629,-1467.5667042134,-504.2337943824,-1795485.86255758,-816514.49880886,6600858442,6626118722.77236,301388415.915698,301793509.338193,9.4346262732,313.6354733904,337.2394694482,290.0314773326,24,,Bank
39348,HDFC,2015-11-06 00:00:00,287.8999938965,281.299987793,284.5,285.049987793,2510273,278.1909484863,-887.3585186737,-529.7754426685,342307.316550222,-763840.779928901,6603368715,6625084631.50998,301396809.838029,301775477.542731,9.2456515953,312.2742597905,338.7308865263,285.8176330547,19,,Bank
39349,HDFC,2015-11-09 00:00:00,283.5,274.3999938965,277.950012207,276.049987793,5642736,269.4075012207,-911.171086913,-555.2018189514,-3596478.04070578,-892597.019055123,6597725979,6623841056.39589,301218649.423453,301750167.173673,9.3392744153,310.5492944573,338.6662910517,282.4322978629,11,,Bank
39350,HDFC,2015-11-10 00:00:00,276.6000061035,262.450012207,276,265.6000061035,5013279,259.208984375,-2660.2054213409,-695.5353924441,-2781221.74726908,-978443.597610304,6592712700,6622426131.10517,301028869.760092,301717380.927601,9.6599890474,308.4088521547,339.3740099053,277.4436944042,25,,Bank
39351,HDFC,2015-11-13 00:00:00,268.950012207,261.6000061035,266.5,267.3500061035,4675141,260.9169006348,-668.1622209885,-693.710514347,2639699.38826625,-813982.552797733,6597387841,6621288027.00948,301059673.58751,301687485.139415,9.5059901845,306.4536690094,341.5502020929,271.3571359259,24,,Bank
39352,HDFC,2015-11-16 00:00:00,273.25,266.6000061035,267,272.1000061035,2383616,265.5525817871,1297.2907981114,-560.9770935165,1559211.07745961,-706110.115058762,6599771457,6620310001.09996,301102023.225593,301660873.234241,9.315590432,304.8177802996,342.4080679056,267.2274926936,21,,Bank
39353,HDFC,2015-11-17 00:00:00,276.3999938965,269.549987793,275.799987793,270.75,2545418,264.2350158691,820.7860161861,-468.8595528696,-1653584.4378578,-749177.129731446,6597226039,6619260730.09542,301089394.303289,301634896.919198,9.1512181434,303.1955050473,341.5521559731,264.8388541215,23,,Bank
39354,HDFC,2015-11-18 00:00:00,272.3999938965,265.700012207,270.3999938965,267.299987793,2005924,260.8680419922,-1310.9841820636,-525.0011948159,-1047882.74675352,-762754.657777904,6595220115,6618167974.86381,301063833.962434,301608939.512072,8.9878023798,301.4861947018,339.5510871308,263.4213022728,24,,Bank
39355,HDFC,2015-11-19 00:00:00,271.5,265.3500061035,268.1499938965,270.75,2036037,264.2350158691,-188.7856745876,-502.5868268007,1539442.11691469,-658109.349837331,6597256152,6617217437.46091,301090112.873114,301585356.483029,8.7986151476,300.0225663827,338.5966293796,261.4485033858,21,,Bank
39356,HDFC,2015-11-20 00:00:00,273.5,268.1000061035,268.1000061035,269.700012207,3352666,263.2103271484,382.5309620508,-443.5789742106,-1365891.13844253,-690281.249319386,6593903486,6616157712.3945,301077110.995463,301562254.415412,8.5720403975,298.5786352315,337.1571751785,260.0000952844,12,,Bank
39357,HDFC,2015-11-23 00:00:00,278.8999938965,273.3999938965,274.3999938965,276.5,3246402,269.8467102051,906.3865056144,-353.5812755556,413185.64162369,-640123.663367428,6597149888,6615293720.37657,301158963.027247,301543922.988677,8.6139031503,297.527271649,336.8245154657,258.2300278323,29,,Bank
39358,HDFC,2015-11-24 00:00:00,277,269.5,276.5,270.25,2730094,263.7471008301,-796.6741886409,-383.1208030946,-2184075.2,-710303.278668908,6594419794,6614344905.54127,301097252.041713,301523619.763815,8.5396429403,296.2283539514,334.4932382445,257.9634696584,29,,Bank
39359,HDFC,2015-11-26 00:00:00,272.5,267.049987793,271.5,268,5489324,261.5512390137,-345.0119847848,-380.5802152073,-3575594.41179039,-840543.784719885,6588930470,6613189703.92576,301051549.991759,301502162.046904,8.3336675581,294.8841466204,332.4168630003,257.3514302406,19,,Bank
39360,HDFC,2015-11-27 00:00:00,271.700012207,267.549987793,269,268.25,3022945,261.7951965332,-20.5917849108,-356.5809865208,-2003144.54098891,-893389.273641205,6591953415,6612224418.06549,301054369.90314,301481807.858551,8.0547580151,293.6158539242,330.0948773507,257.1368304977,28,,Bank
39361,HDFC,2015-11-30 00:00:00,269.200012207,264.25,268.5,268,4828780,261.5512390137,-297.2801657544,-352.6275984697,2487535.29081022,-739710.884347958,6587124635,6611083518.83524,301049869.642189,301462174.303262,7.8477749613,292.3960513564,327.9291061104,256.8629966024,26,,Bank
39362,HDFC,2015-12-01 00:00:00,269.3500061035,261.1000061035,269,263.25,5104457,256.9155578613,-242.4351894825,-345.2814378706,-2443959.69215339,-817176.739248205,6582020178,6609762457.88819,300959398.855809,301439320.873832,7.8745899638,291.0081441489,325.8160924533,256.2001958446,21,,Bank
39363,HDFC,2015-12-02 00:00:00,265.799987793,260.049987793,263.700012207,261.3999938965,3928835,255.1100616455,-336.6164597303,-344.7037726612,-2083982.39836311,-874758.814662519,6578091343,6608322861.75691,300931788.718184,301416251.230393,7.7329506329,289.5982322322,324.0259517484,255.1705127159,12,,Bank
39364,HDFC,2015-12-03 00:00:00,262.950012207,256.8500061035,259.950012207,258.8500061035,5427457,252.6213989258,-339.9822081123,-344.3890016913,-1868472.36431451,-919927.612373974,6572663886,6606701999.2225,300878843.234557,301391823.594219,7.6240876643,288.1340309879,322.2171960687,254.0508659072,31,,Bank
39365,HDFC,2015-12-04 00:00:00,257.8999938965,254.5500030518,255,255.5500030518,3911817,249.4008026123,-314.7195315152,-342.4110370129,-1576397.48316294,-949767.151955291,6568752069,6604977002.3942,300828972.623263,301366239.459176,7.4024820235,286.58241061,320.256632169,252.9081890511,39,,Bank
39366,HDFC,2015-12-07 00:00:00,258.8999938965,254.5,257.8500061035,255.1000061035,2699537,248.9616394043,77.4203275218,-314.4222793773,-1963291.12567715,-995836.423488103,6566052532,6603207708.28538,300824219.019674,301341602.166471,7.2023161483,285.0832484907,318.8078719901,251.3586249912,28,,Bank
39367,HDFC,2015-12-08 00:00:00,255,250.0500030518,255,251.0500030518,2741462,245.0090789795,-753.839177768,-343.71673927,-1633799.90296637,-1024834.76346438,6563311070,6601394224.72695,300780695.189017,301316106.394768,7.0588286086,283.4626177555,316.7997870741,250.1254484369,35,,Bank
39368,HDFC,2015-12-09 00:00:00,251.3000030518,243.6499938965,249,244,4226145,238.1287231445,-914.132609745,-381.7444639683,-3839432.64075471,-1152771.03061394,6559084925,6599471074.73936,300662016.301206,301286375.026879,7.098240645,281.5834454814,314.5785427222,248.5883482407,31,,Bank
39369,HDFC,2015-12-10 00:00:00,249.4499969482,242.1499938965,245.1000061035,246.8999938965,4531790,240.9589385986,-269.8167256103,-374.2826147444,1365742.46604923,-1038293.14440198,6563616715,6597841331.11484,300715877.62637,301260443.326856,7.1116914721,279.9318525488,313.9971170324,245.8665880652,27,,Bank
39370,HDFC,2015-12-11 00:00:00,250.3999938965,238.75,247.9499969482,241.1499938965,3975604,235.3472900391,-358.9699765548,-373.2617721985,-2337590.20881367,-1097352.10187524,6559641111,6596104957.47326,300623290.653648,301231481.84171,7.4142449671,278.0850973749,311.9525822257,244.217612524,15,,Bank
39371,HDFC,2015-12-14 00:00:00,255.5,239.1499938965,239.8000030518,254.5500030518,4625481,248.4248809814,972.0614306851,-283.5735586729,4087965.25764105,-861655.858260866,6564266592,6594657759.04266,300880315.282785,301215519.725396,8.0099623762,276.9643785976,312.3516625871,241.5770946081,32,,Bank
39372,HDFC,2015-12-15 00:00:00,257.3999938965,251.1000061035,256.6000061035,252.1000061035,3908369,246.0338439941,1116.2567989959,-190.2515348283,-2667614.5323923,-943744.888903204,6560358223,6593098689.22254,300842697.950206,301198573.281069,7.8959640706,275.7803608598,310.3489962775,241.211725442,28,,Bank
39373,HDFC,2015-12-16 00:00:00,254.5,249,253.6999969482,251.6499938965,2954754,245.5946502686,-465.351768709,-208.5915504204,-107452.157958953,-905731.582951193,6557403469,6591476179.21242,300837423.55379,301182157.384374,7.7362331326,274.6312957663,308.8484331911,240.4141583415,28,,Bank
39374,HDFC,2015-12-17 00:00:00,257.6499938965,252,253,256.299987793,2430145,250.1327514648,714.9249937463,-147.0237808092,1268830.26496304,-806887.862591455,6559833614,6590037880.79367,300882327.824371,301168528.76801,7.6204842571,273.758376339,307.9973863834,239.5193662946,26,,Bank
39375,HDFC,2015-12-18 00:00:00,261.25,253.5500030518,256,260.200012207,3384209,253.9389190674,585.8836552208,-98.1632850739,2461253.27346138,-658335.992770871,6563217823,6588818787.2576,300933824.111343,301157860.374525,7.6257851032,273.1127399517,307.0423433442,239.1831365593,23,,Bank
39376,HDFC,2015-12-21 00:00:00,262.6000061035,257.950012207,261.549987793,260.6000061035,1249639,254.3292541504,1069.8103955647,-20.2983730313,174679.309455198,-620471.660851504,6564467462,6587711908.8368,300935745.125752,301147764.226854,7.4273990227,272.5168954828,305.9215265806,239.112264385,19,,Bank
39377,HDFC,2015-12-22 00:00:00,261.299987793,256.3500061035,261.299987793,257.6000061035,1992099,251.4015045166,-360.3000590979,-42.9651521024,-985984.672221514,-637085.88864105,6562475363,6586564793.11694,300912812.290526,301137084.593384,7.2622378672,271.8065674171,304.4140227321,239.1991121021,12,,Bank
39378,HDFC,2015-12-23 00:00:00,260.25,255.8500061035,259,257.299987793,1924064,251.1086883545,-177.227390271,-51.9159679803,-655945.163942027,-637943.128427458,6560551299,6585382361.56617,300910571.39605,301126788.53896,7.0714216024,271.1157779112,303.0626283166,239.1689275058,24,,Bank
39379,HDFC,2015-12-24 00:00:00,261.299987793,254.4499969482,257.200012207,258.1000061035,1660435,251.8894348145,-72.1992468012,-53.2681865684,109086.475025645,-603987.237361408,6562211734,6584329151.22226,300915734.157288,301117195.157975,7.0566595519,270.4959792537,301.9306526087,239.0613058986,17,,Bank
39380,HDFC,2015-12-28 00:00:00,263,257.1000061035,259,262,2392484,255.695602417,536.3693025152,-13.9590206295,1581471.63558871,-504648.197681857,6564604218,6583432563.34852,300951885.543482,301109681.084589,6.9795485082,270.091408813,301.2630267176,238.9197909085,21,,Bank
39381,HDFC,2015-12-29 00:00:00,266.3999938965,261.700012207,263.299987793,263.549987793,1721015,257.2083435059,1092.3743696489,59.7965387224,-366186.005590598,-498354.461677709,6566325233,6582654957.42358,300962067.040587,301102971.355316,6.827577387,269.779912574,300.5827782742,238.9770468738,23,,Bank
39382,HDFC,2015-12-30 00:00:00,265,261.049987793,264.3999938965,261.75,1410867,255.4516143799,-286.972384757,36.6786104904,-910805.698549067,-517102.245171862,6564914366,6581848566.90433,300952431.132808,301096128.617929,6.6357397083,269.3975357847,299.613942613,239.1811289565,23,,Bank
39383,HDFC,2015-12-31 00:00:00,262.950012207,259.200012207,262.5,260.8999938965,2727837,254.6220397949,-268.0670192335,16.3622351755,-254624.75903312,-505171.450347373,6562186529,6580954837.90868,300943572.763756,301089194.260922,6.4433570611,268.9928909329,298.53587021,239.4499116559,21,,Bank
39384,HDFC,2016-01-01 00:00:00,268.299987793,260.1000061035,261,267.549987793,1347893,261.1120300293,1901.1017682969,142.0115373836,1101326.65673602,-432148.80911631,6563534422,6580163000.82192,300977928.763882,301084136.738329,6.5604653697,268.9241812596,298.3679643698,239.4803981494,12,,Bank
39385,HDFC,2016-01-04 00:00:00,266.5,257,264.450012207,257.950012207,2536252,251.7430725098,-917.6915782935,71.3646630051,-2028995.08208264,-504732.73061478,6560998170,6579291872.1482,300886925.368664,301075172.585162,6.8264335312,268.4016017809,296.5731891544,240.2300144074,24,,Bank
39386,HDFC,2016-01-05 00:00:00,260.299987793,254.25,259.200012207,255.6999969482,2815055,249.5471954346,-961.7478983441,2.4904922485,-1465689.9107422,-548412.602438754,6558183115,6578332383.18691,300862370.546393,301065499.765218,6.774670482,267.7967634555,294.7036574589,240.8898694522,24,,Bank
39387,HDFC,2016-01-06 00:00:00,257.299987793,250.5500030518,253,251.8000030518,2029467,245.7410583496,-1114.2057783348,-71.9559257904,-1277810.85639073,-581567.06852748,6556153648,6577324258.86024,300831416.658996,301054859.624026,6.7730247659,267.0350129601,292.5636541916,241.5063717286,22,,Bank
39388,HDFC,2016-01-07 00:00:00,247.5,241.5,245.6499938965,245,4244402,239.1046600342,-1332.3425192567,-155.9816986881,707400.333333333,-522977.64117017,6551909246,6576169031.00295,300716794.156204,301039493.011853,7.0081566517,265.9857266287,289.6393509019,242.3321023555,23,,Bank
39389,HDFC,2016-01-08 00:00:00,247.25,239.3500061035,245.3000030518,241.3999938965,4219352,235.591293335,-224.6783052685,-160.5614724601,-2029573.06913583,-591459.251532246,6547689894,6574874524.77554,300654795.409457,301022006.757198,7.067612468,264.814977451,286.3578881031,243.2720667989,23,,Bank
39390,HDFC,2016-01-11 00:00:00,238.6999969482,232.5,237,234.0500030518,2995719,228.4181518555,-1593.6075741015,-256.0978792362,-1497855.81362364,-632659.095263673,6544694175,6573502690.69484,300563583.695372,301001169.345297,7.1897712299,263.34997867,283.6763971448,243.0235601952,19,,Bank
39391,HDFC,2016-01-12 00:00:00,240.5,234.1000061035,234.1999969482,237.25,3544439,231.5411529541,306.9602529729,-218.5606704223,-55385.2924349552,-606419.376953277,6548238614,6572354323.57235,300612044.254378,300983481.841164,7.1404529444,262.1071225429,282.4650596002,241.7491854856,11,,Bank
39392,HDFC,2016-01-13 00:00:00,239.8000030518,222.8000030518,238.75,230.1999969482,4137056,224.6607971191,-2465.5213755869,-368.3580507666,-535386.688304228,-603190.61837832,6544101558,6571070106.95542,300489109.555009,300961010.373612,7.7977560815,260.5877356098,281.6836845265,239.4917866931,24,,Bank
39393,HDFC,2016-01-14 00:00:00,232.9499969482,224.6999969482,227,227.8000030518,2802513,222.3185577393,-728.5889611932,-392.373444795,-696377.871471058,-607426.402609808,6541299045,6569716876.86654,300459891.422151,300938232.239455,7.827905676,259.0264150118,282.2010904883,235.8517395353,22,,Bank
39394,HDFC,2016-01-15 00:00:00,229.4499969482,216.5,228.5,218.25,3286291,212.9983520508,-2305.2572759713,-519.8990335401,-2398104.03393579,-688820.840397353,6538012754,6568275780.3726,300322121.059295,300910227.185811,8.1693784275,257.0846809636,282.2356602755,231.9337016518,22,,Bank
39395,HDFC,2016-01-18 00:00:00,225.8999938965,209.8000030518,211.1000061035,219.3000030518,4116330,214.0230865479,-2004.5150189422,-618.8734325669,741453.507722743,-623808.370028257,6542129084,6567087294.17385,300341924.766338,300884395.257653,8.698085922,255.2854105869,284.4656766822,226.1051444915,24,,Bank
39396,HDFC,2016-01-19 00:00:00,233.8999938965,218.6999969482,222.8000030518,232.8500061035,3713322,227.2470245361,3458.8955072018,-347.0221699157,3200303.11129378,-449985.120877255,6545842406,6566121617.43867,300571361.71906,300870166.460444,9.1315466571,254.2170579924,286.6421359331,221.7919800518,33,,Bank
39397,HDFC,2016-01-20 00:00:00,229.3500061035,216.0500030518,229.0500030518,219.3999938965,4087126,214.1206665039,-1171.4806252893,-401.9860669406,-2028203.96397318,-521722.341017979,6541755280,6565014056.64601,300335278.862497,300845853.38781,9.6427770834,252.5591025593,284.9630711862,220.1551339324,26,,Bank
39398,HDFC,2016-01-21 00:00:00,224,215.1000061035,224,221.3000030518,7664473,215.9749603271,-365.7784997643,-399.5722291288,3014120.66255423,-361002.204491969,6549419753,6564305224.6621,300401653.380616,300825662.478392,9.5932582043,251.0705740113,285.4935029581,216.6476450646,14,,Bank
39399,HDFC,2016-01-22 00:00:00,225,216.4499969482,223,221.75,5622627,216.4141387939,178.6747448658,-361.0224308625,1348116.77131812,-283314.978318783,6555042380,6563884186.26837,300413086.570658,300806909.028041,9.5237078608,249.6743562013,285.3883944323,213.9603179702,35,,Bank
